type,secteur,etage,surface habitable,surface totale,nbr chambre,nbr salleBain,salon,age de bien,prix
"appartements, à vendre",aïn sebaâ,1,60,None,2,1,1,None,520 000 DH
"appartements, à vendre",sidi bernoussi,1,96,None,3,1,2,11-20 ans,None
"appartements, à vendre",2 mars,2,93,93,5,3,2,21+ ans,None
"appartements, à louer",riviera,1,50,None,1,1,1,None,7 000 DH
"appartements, à louer",val fleuri,3,100,None,2,1,1,None,6 000 DH
"appartements, à vendre",aïn chock,1,63,70,3,2,1,None,None
"appartements, à vendre",2 mars,3,147,None,3,2,1,11-20 ans,1 540 000 DH
"appartements, à vendre",hay hassani,1,110,None,4,2,2,11-20 ans,None
"appartements, à vendre",roches noires,1,63,90,2,1,1,11-20 ans,700 000 DH
"appartements, à vendre",aïn sebaâ,4,56,61,2,1,1,11-20 ans,420 000 DH
"appartements, à vendre",sidi moumen,3,47,52,2,1,1,6-10 ans,300 000 DH
"appartements, à vendre",californie,2,123,133,2,2,1,None,None
"appartements, à vendre",val fleuri,3,127,127,3,2,1,11-20 ans,1 850 000 DH
"appartements, à vendre",maarif,3,62,62,2,1,1,1-5 ans,920 000 DH
"appartements, à vendre",aïn chock,3,54,54,2,1,1,21+ ans,300 000 DH
"appartements, à vendre",sidi moumen,3,77,77,2,1,1,6-10 ans,400 000 DH
"appartements, à vendre",sidi moumen,2,108,108,9,3,3,21+ ans,2 500 000 DH
"appartements, à vendre",autre secteur,1,70,70,2,1,1,11-20 ans,380 000 DH
"appartements, à vendre",oulfa,1,56,None,2,0,0,None,330 000 DH
"appartements, à vendre",oulfa,1,52,52,2,1,1,6-10 ans,300 000 DH
"appartements, à vendre",al fida,3,84,42,2,1,1,21+ ans,615 000 DH
"appartements, à vendre",bourgogne,1,77,77,2,1,1,None,1 100 000 DH
"appartements, à vendre",californie,4,86,86,2,2,1,11-20 ans,1 000 000 DH
"appartements, à vendre",lissasfa,3,60,60,2,1,1,None,220 000 DH
"appartements, à vendre",al fida,4,82,90,2,1,1,11-20 ans,1 100 000 DH
"appartements, à vendre",autre secteur,1,80,80,2,1,1,6-10 ans,320 000 DH
"appartements, à vendre",quartier des hôpitaux,rez de chaussée,146,127,3,2,2,11-20 ans,None
"appartements, à vendre",bourgogne,1,50,50,1,1,1,6-10 ans,None
"appartements, à vendre",oulfa,3,53,53,2,1,1,6-10 ans,260 000 DH
"appartements, à vendre",aïn sebaâ,2,97,97,3,2,1,1-5 ans,None
"appartements, à vendre",sidi moumen,4,50,73,1,1,2,6-10 ans,450 000 DH
"appartements, à vendre",californie,4,67,72,3,1,1,11-20 ans,800 000 DH
"appartements, à vendre",sidi moumen,2,58,58,2,1,1,11-20 ans,410 000 DH
"appartements, à vendre",aïn sebaâ,4,64,64,2,1,1,11-20 ans,540 000 DH
"appartements, à vendre",val fleuri,1,66,66,1,1,1,None,990 000 DH
"appartements, à vendre",lissasfa,2,51,51,2,1,0,1-5 ans,340 000 DH
"appartements, à vendre",oulfa,1,50,50,2,1,1,6-10 ans,290 000 DH
"appartements, à vendre",mers sultan,3,127,127,3,1,2,11-20 ans,950 000 DH
"appartements, à vendre",maarif,rez de chaussée,101,None,2,1,2,None,1 250 000 DH
"appartements, à vendre",None,4,76,77,2,2,1,None,470 000 DH
"appartements, à vendre",sidi moumen,2,61,64,2,1,1,neuf,470 000 DH
"appartements, à vendre",autre secteur,4,67,75,2,1,1,1-5 ans,None
"appartements, à vendre",centre ville,1,67,67,2,1,1,6-10 ans,500 000 DH
"appartements, à vendre",sidi bernoussi,2,54,None,2,1,1,6-10 ans,None
"appartements, à vendre",sidi moumen,2,56,None,2,1,1,11-20 ans,480 000 DH
"appartements, à vendre",mers sultan,3,79,79,2,1,2,None,740 000 DH
"appartements, à vendre",anfa,2,55,55,1,1,1,neuf,418 000 DH
"appartements, à vendre",sidi bernoussi,4,59,61,2,1,1,None,305 000 DH
"appartements, à vendre",anfa,3,5,60,2,1,1,None,None
"appartements, à vendre",maarif,3,173,211,3,2,2,21+ ans,2 000 000 DH
"appartements, à vendre",mers sultan,2,33,None,1,1,1,21+ ans,550 000 DH
"appartements, à vendre",belvédère,3,140,140,3,3,2,21+ ans,None
"appartements, à vendre",oulfa,4,56,57,2,1,1,6-10 ans,280 000 DH
"appartements, à vendre",aïn sebaâ,1,105,None,3,2,1,neuf,None
"appartements, à vendre",sidi maarouf,2,96,96,2,1,2,neuf,980 000 DH
"appartements, à vendre",None,1,56,58,2,1,1,6-10 ans,290 000 DH
"appartements, à vendre",maarif,4,91,97,3,2,1,None,1 380 000 DH
"appartements, à vendre",sidi maarouf,3,63,63,2,1,1,11-20 ans,520 000 DH
"appartements, à vendre",sidi bernoussi,3,83,83,3,1,1,21+ ans,None
"appartements, à vendre",None,3,52,None,2,1,1,None,None
"appartements, à vendre",autre secteur,4,56,56,2,1,1,6-10 ans,350 000 DH
"appartements, à vendre",oulfa,rez de chaussée,62,62,2,1,1,11-20 ans,449 000 DH
"appartements, à vendre",2 mars,2,150,160,3,2,2,6-10 ans,None
"appartements, à vendre",oulfa,1,65,65,3,1,1,6-10 ans,430 000 DH
"appartements, à vendre",maarif,3,111,111,2,2,1,11-20 ans,1 400 000 DH
"appartements, à vendre",autre secteur,3,59,59,2,2,1,11-20 ans,590 000 DH
"appartements, à vendre",bourgogne,6,125,150,2,2,2,6-10 ans,1 700 000 DH
"appartements, à vendre",belvédère,2,99,None,2,2,1,neuf,9 800 DH
"appartements, à vendre",derb ghallef,3,115,115,2,2,2,11-20 ans,1 450 000 DH
"appartements, à vendre",route d'azemmour,1,60,60,2,1,1,neuf,250 000 DH
"appartements, à vendre",maarif,2,118,151,3,2,2,21+ ans,1 875 000 DH
"appartements, à vendre",oulfa,3,73,None,2,2,1,1-5 ans,650 000 DH
"appartements, à vendre",la gironde,3,80,None,1,2,1,11-20 ans,1 000 000 DH
"appartements, à vendre",sidi bernoussi,4,57,60,2,1,1,11-20 ans,None
"appartements, à vendre",sidi bernoussi,3,46,46,2,1,1,None,230 000 DH
"appartements, à vendre",belvédère,8,182,182,3,2,2,neuf,1 700 000 DH
"appartements, à vendre",oulfa,1,50,50,2,1,1,None,340 000 DH
"appartements, à vendre",sidi moumen,1,65,65,2,None,1,None,379 998 DH
"appartements, à vendre",palmier,1,272,None,3,3,3,21+ ans,4 500 000 DH
"appartements, à vendre",belvédère,4,122,122,3,2,2,neuf,1 150 000 DH
"appartements, à vendre",aïn chock,2,101,101,3,2,1,neuf,1 510 000 DH
"appartements, à vendre",californie,2,72,72,1,1,1,11-20 ans,820 000 DH
"appartements, à vendre",al fida,3,70,70,2,1,1,11-20 ans,660 000 DH
"appartements, à vendre",aïn chock,4,37,37,2,1,None,11-20 ans,195 000 DH
"appartements, à vendre",maarif,5,118,118,3,2,1,6-10 ans,1 650 000 DH
"appartements, à vendre",bourgogne,1,100,59,3,2,1,6-10 ans,None
"appartements, à vendre",aïn chock,3,57,56,2,1,1,6-10 ans,590 000 DH
"appartements, à vendre",derb omar,5,136,136,4,2,2,11-20 ans,1 000 000 DH
"appartements, à vendre",hay moulay rachid,1,76,76,2,1,2,11-20 ans,650 000 DH
"appartements, à vendre",aïn chock,1,100,127,3,1,1,neuf,None
"appartements, à vendre",belvédère,1,121,135,3,2,2,1-5 ans,1 500 000 DH
"appartements, à vendre",sidi moumen,4,60,None,2,1,1,11-20 ans,335 000 DH
"appartements, à vendre",maarif,4,126,126,2,2,1,21+ ans,None
"appartements, à vendre",hay moulay rachid,3,52,52,2,1,1,6-10 ans,350 000 DH
"appartements, à vendre",sidi maarouf,1,50,60,2,1,1,6-10 ans,None
"appartements, à vendre",maarif,5,200,200,4,4,2,None,3 600 000 DH
"appartements, à vendre",None,2,54,56,2,1,1,1-5 ans,None
"appartements, à vendre",sidi moumen,2,104,None,3,2,2,1-5 ans,None
"appartements, à vendre",oulfa,3,95,None,3,2,1,6-10 ans,950 000 DH
"appartements, à vendre",sidi moumen,4,70,None,2,1,1,11-20 ans,440 000 DH
"appartements, à vendre",sidi othmane,4,34,36,1,1,1,6-10 ans,185 000 DH
"appartements, à vendre",sidi moumen,1,59,59,2,1,1,6-10 ans,None
"appartements, à vendre",aïn borja,3,68,70,2,1,1,21+ ans,700 000 DH
"appartements, à vendre",oulfa,1,65,65,3,1,1,1-5 ans,430 000 DH
"appartements, à vendre",aïn sebaâ,3,56,60,2,1,1,neuf,299 000 DH
"appartements, à vendre",anfa,3,95,95,2,2,2,11-20 ans,1 350 000 DH
"appartements, à vendre",belvédère,5,None,133,4,2,2,11-20 ans,1 250 000 DH
"appartements, à vendre",roches noires,1,94,94,2,1,1,neuf,None
"appartements, à vendre",bourgogne,2,101,101,2,2,2,11-20 ans,1 280 000 DH
"appartements, à vendre",None,1,50,50,2,1,1,6-10 ans,None
"appartements, à vendre",beauséjour,5,120,141,3,2,2,11-20 ans,1 700 000 DH
"appartements, à vendre",californie,rez de chaussée,198,None,3,2,2,1-5 ans,2 300 000 DH
"appartements, à vendre",aïn chock,2,240,60,10+,4,4,21+ ans,165 000 DH
"appartements, à vendre",bournazil,4,58,None,2,1,1,None,340 000 DH
"appartements, à vendre",hay albaraka,3,96,96,2,1,1,21+ ans,580 000 DH
"appartements, à vendre",lissasfa,1,53,None,2,1,1,6-10 ans,220 000 DH
"appartements, à vendre",maarif,3,20,None,1,1,1,None,80 000 DH
"appartements, à vendre",oulfa,1,62,62,2,1,1,11-20 ans,580 000 DH
"appartements, à vendre",la gironde,6,100,112,2,2,1,11-20 ans,1 450 000 DH
"appartements, à vendre",roches noires,6,87,86,2,2,1,1-5 ans,1 100 000 DH
"appartements, à vendre",2 mars,4,121,121,3,2,1,11-20 ans,1 700 000 DH
"appartements, à vendre",hay mohammadi,2,100,130,3,2,2,21+ ans,1 200 000 DH
"appartements, à vendre",maarif,3,138,None,3,2,1,6-10 ans,1 700 000 DH
"appartements, à vendre",oulfa,1,80,80,2,1,1,1-5 ans,550 000 DH
"appartements, à vendre",sidi maarouf,1,1,1,4,2,2,neuf,850 000 DH
"appartements, à vendre",oulfa,3,104,None,3,2,1,1-5 ans,1 260 000 DH
"appartements, à vendre",2 mars,1,160,210,3,3,2,11-20 ans,2 590 000 DH
"appartements, à vendre",centre ville,3,113,127,2,2,1,6-10 ans,2 000 000 DH
"appartements, à vendre",maarif,1,125,125,3,2,2,None,1 600 000 DH
"appartements, à vendre",quartier des hôpitaux,3,147,147,2,2,3,11-20 ans,1 920 000 DH
"appartements, à vendre",quartier des hôpitaux,3,147,147,2,2,3,11-20 ans,1 920 000 DH
"appartements, à vendre",triangle d'or,5,132,None,2,2,3,11-20 ans,None
"appartements, à vendre",hay mohammadi,5,82,None,2,1,2,21+ ans,50 000 DH
"appartements, à vendre",aïn chock,3,75,75,3,2,1,11-20 ans,840 000 DH
"appartements, à vendre",casablanca finance city,4,117,147,2,2,1,1-5 ans,2 500 000 DH
"appartements, à vendre",oulfa,4,51,51,2,1,1,6-10 ans,210 000 DH
"appartements, à vendre",aïn sebaâ,None,None,None,None,None,None,None,360 000 DH
"appartements, à vendre",al madina aljadida,1,74,74,2,2,2,6-10 ans,620 000 DH
"appartements, à vendre",oulfa,3,50,47,2,1,1,6-10 ans,300 000 DH
"appartements, à vendre",sidi moumen,3,97,113,3,2,1,neuf,785 000 DH
"appartements, à vendre",sidi maarouf,4,59,59,1,1,1,11-20 ans,580 000 DH
"appartements, à vendre",hay mohammadi,2,90,106,2,1,1,21+ ans,950 000 DH
"appartements, à vendre",lissasfa,4,59,59,2,1,1,6-10 ans,26 000 000 DH
"appartements, à vendre",anfa,1,174,None,3,3,1,neuf,2 800 000 DH
"appartements, à vendre",hay hassani,1,87,None,2,1,1,6-10 ans,600 000 DH
"appartements, à vendre",hay moulay rachid,3,66,66,2,1,1,6-10 ans,600 000 DH
"appartements, à vendre",aïn sebaâ,1,86,86,2,2,1,neuf,None
"appartements, à vendre",sidi othmane,2,56,51,2,1,1,None,38 000 000 DH
"appartements, à vendre",sidi bernoussi,1,58,58,2,1,1,11-20 ans,None
"appartements, à vendre",belvédère,4,160,None,3,2,1,11-20 ans,1 100 DH
"appartements, à vendre",belvédère,1,105,260,3,2,2,neuf,1 300 000 DH
"appartements, à vendre",aïn borja,3,70,70,2,1,1,None,None
"appartements, à vendre",aïn chock,3,99,99,3,1,1,1-5 ans,None
"appartements, à vendre",maarif,1,64,None,2,1,1,11-20 ans,1 256 000 DH
"appartements, à vendre",sidi maarouf,rez de chaussée,66,66,2,1,1,11-20 ans,None
"appartements, à vendre",triangle d'or,4,97,102,2,1,1,1-5 ans,17 000 DH
"appartements, à vendre",ben ejdia,1,100,140,4,2,2,21+ ans,None
"appartements, à vendre",oulfa,1,51,51,2,1,1,6-10 ans,290 000 DH
"appartements, à vendre",oulfa,4,50,50,2,1,1,6-10 ans,210 000 DH
"appartements, à vendre",sidi moumen,3,111,None,3,2,1,11-20 ans,None
"appartements, à vendre",oasis,1,80,98,2,2,1,1-5 ans,1 850 000 DH
"appartements, à vendre",oulfa,3,112,None,3,2,1,1-5 ans,None
"appartements, à vendre",racine,None,None,217,4,None,None,None,3 200 000 DH
"appartements, à vendre",aïn diab,1,None,300,5,3,None,None,22 000 DH
"appartements, à vendre",sidi moumen,3,61,None,1,1,1,None,380 000 DH
"appartements, à vendre",lissasfa,3,82,82,3,2,1,6-10 ans,800 000 DH
"appartements, à vendre",belvédère,4,71,None,2,2,1,1-5 ans,None
"appartements, à vendre",oasis,1,44,44,1,1,1,11-20 ans,None
"appartements, à vendre",sidi maarouf,1,88,88,3,1,1,1-5 ans,None
"appartements, à vendre",hay albaraka,1,55,55,2,1,1,1-5 ans,540 000 DH
"appartements, à vendre",sbata,2,None,63,2,1,1,1-5 ans,None
"appartements, à vendre",aïn sebaâ,3,58,58,2,1,1,11-20 ans,430 000 DH
"appartements, à vendre",hay alfalah,1,70,70,3,1,2,neuf,520 000 DH
"appartements, à vendre",sidi bernoussi,4,68,None,2,2,1,None,None
"appartements, à vendre",sidi moumen,5,87,87,3,2,1,6-10 ans,400 000 DH
"appartements, à vendre",hay mohammadi,3,3,80,2,2,1,6-10 ans,160 000 DH
"appartements, à vendre",aïn sebaâ,4,60,None,2,1,1,None,None
"appartements, à vendre",sidi maarouf,2,88,None,2,2,2,None,900 000 DH
"appartements, à vendre",derb omar,5,70,None,2,2,1,None,850 000 DH
"appartements, à vendre",sidi bernoussi,2,64,None,2,1,1,6-10 ans,460 000 DH
"appartements, à vendre",oulfa,rez de chaussée,58,None,2,1,1,11-20 ans,430 000 DH
"appartements, à vendre",zone industrielle moulay rachid,4,70,70,2,1,1,11-20 ans,470 000 DH
"appartements, à vendre",racine,1,184,None,3,3,2,11-20 ans,2 900 000 DH
"appartements, à vendre",maarif,1,200,200,3,3,1,11-20 ans,20 000 DH
"appartements, à vendre",aïn sebaâ,3,74,74,2,1,0,None,None
"appartements, à vendre",bourgogne,1,74,74,2,1,1,None,750 000 DH
"appartements, à vendre",oasis,1,126,None,3,2,0,None,2 200 000 DH
"appartements, à vendre",sidi bernoussi,4,50,50,2,1,1,11-20 ans,280 000 DH
"appartements, à vendre",aïn sebaâ,3,56,56,2,1,1,6-10 ans,310 000 DH
"appartements, à vendre",racine,None,None,None,None,None,None,None,24 500 DH
"appartements, à vendre",aïn borja,4,116,116,3,2,1,6-10 ans,1 300 000 DH
"appartements, à vendre",roches noires,5,81,None,2,2,1,6-10 ans,1 070 000 DH
"appartements, à vendre",maarif,3,79,79,2,1,1,None,1 100 000 DH
"appartements, à vendre",la gironde,3,75,None,2,2,1,None,None
"appartements, à vendre",oulfa,1,1,None,2,1,1,None,None
"appartements, à vendre",aïn sebaâ,2,62,None,3,1,1,None,520 000 DH
"appartements, à vendre",sidi moumen,4,111,141,2,2,2,neuf,None
"appartements, à vendre",hay mohammadi,rez de chaussée,91,91,3,1,1,21+ ans,None
"appartements, à vendre",belvédère,4,98,150,2,1,2,11-20 ans,990 000 DH
"appartements, à vendre",oulfa,1,54,54,2,1,1,6-10 ans,380 000 DH
"appartements, à vendre",maarif,1,72,80,2,1,1,1-5 ans,1 280 000 DH
"appartements, à vendre",al qods,1,56,54,2,1,1,6-10 ans,450 000 DH
"appartements, à vendre",sidi maarouf,2,62,62,2,1,1,neuf,None
"appartements, à vendre",bournazil,4,64,None,2,1,1,None,475 000 DH
"appartements, à vendre",sidi moumen,2,62,62,2,1,1,6-10 ans,470 000 DH
"appartements, à vendre",racine,3,150,176,3,3,2,21+ ans,2 800 000 DH
"appartements, à vendre",maarif,4,176,None,3,2,0,neuf,3 230 000 DH
"appartements, à vendre",hay hassani,1,None,60,2,1,1,neuf,550 000 DH
"appartements, à vendre",None,3,61,61,3,1,1,None,340 000 DH
"appartements, à vendre",ben m'sick,3,56,56,2,1,1,1-5 ans,260 000 DH
"appartements, à vendre",oulfa,2,110,110,3,2,1,neuf,1 400 000 DH
"appartements, à vendre",hay mohammadi,1,91,120,2,1,3,None,1 100 000 DH
"appartements, à vendre",sidi bernoussi,rez de chaussée,58,None,2,2,1,None,38 000 000 DH
"appartements, à vendre",sbata,3,128,128,3,1,2,21+ ans,780 000 DH
"appartements, à vendre",oulfa,1,65,65,2,1,1,6-10 ans,430 000 DH
"appartements, à vendre",sidi bernoussi,4,77,77,3,1,1,1-5 ans,None
"appartements, à vendre",oulfa,3,52,52,2,1,1,6-10 ans,260 000 DH
"appartements, à vendre",oulfa,4,50,50,2,1,1,6-10 ans,210 000 DH
"appartements, à louer",anfa,3,50,None,1,1,1,None,4 500 DH
"appartements, à vendre",racine,1,184,None,3,3,2,11-20 ans,2 900 000 DH
"appartements, à vendre",hay hassani,None,None,None,None,None,None,None,None
"appartements, à vendre",sidi moumen,4,56,56,2,1,1,1-5 ans,None
"appartements, à vendre",bourgogne,1,109,109,3,1,1,21+ ans,950 000 DH
"appartements, à vendre",sidi maarouf,2,103,115,3,2,1,6-10 ans,1 200 000 DH
"appartements, à vendre",aïn sebaâ,4,190,None,2,2,1,11-20 ans,None
"appartements, à vendre",ben m'sick,1,41,41,1,1,1,11-20 ans,270 000 DH
"appartements, à vendre",hay moulay rachid,3,52,52,2,1,1,6-10 ans,None
"appartements, à vendre",derb ghallef,4,152,152,3,1,1,21+ ans,1 500 000 DH
"appartements, à vendre",oulfa,4,50,50,2,1,1,6-10 ans,270 000 DH
"appartements, à vendre",roches noires,5,95,120,3,2,2,6-10 ans,1 100 000 DH
"appartements, à vendre",al madina aljadida,1,50,50,1,1,1,1-5 ans,240 000 DH
"appartements, à vendre",aïn sebaâ,1,58,62,2,2,1,1-5 ans,290 000 DH
"appartements, à vendre",ben m'sick,1,60,60,2,None,1,None,230 000 DH
"appartements, à vendre",2 mars,5,155,172,3,2,2,11-20 ans,2 250 000 DH
"appartements, à vendre",racine,3,140,180,2,2,2,6-10 ans,2 850 000 DH
"appartements, à vendre",sidi maarouf,3,None,89,3,1,1,None,None
"appartements, à vendre",aïn chock,3,58,60,2,1,1,11-20 ans,600 000 DH
"appartements, à vendre",beauséjour,3,194,194,4,2,3,11-20 ans,2 150 000 DH
"appartements, à vendre",oulfa,2,61,61,1,1,1,6-10 ans,420 000 DH
"appartements, à vendre",sidi bernoussi,3,68,86,2,1,1,None,None
"appartements, à vendre",sidi maarouf,3,60,64,2,1,1,None,630 000 DH
"appartements, à vendre",quartier des hôpitaux,2,110,122,3,2,2,11-20 ans,1 500 000 DH
"appartements, à vendre",sidi bernoussi,2,57,60,2,1,1,6-10 ans,300 000 DH
"appartements, à vendre",sidi bernoussi,4,79,92,2,2,1,1-5 ans,680 000 DH
"appartements, à vendre",aïn chock,3,None,102,3,1,1,None,860 000 DH
"appartements, à vendre",sidi bernoussi,None,None,None,None,None,None,None,360 000 DH
"appartements, à vendre",sidi bernoussi,1,59,60,2,1,1,None,500 000 DH
"appartements, à vendre",sidi bernoussi,3,60,60,2,1,1,None,380 000 DH
"appartements, à vendre",sidi bernoussi,3,60,60,2,1,1,None,440 000 DH
"appartements, à vendre",sidi bernoussi,2,None,100,2,2,1,None,600 000 DH
"appartements, à vendre",californie,2,209,None,3,4,3,None,3 900 000 DH
"appartements, à vendre",maarif,5,135,170,3,2,1,None,1 850 000 DH
"appartements, à vendre",aïn sebaâ,3,110,110,3,2,1,neuf,1 182 500 DH
"appartements, à vendre",val fleuri,1,100,144,3,2,2,11-20 ans,1 790 000 DH
"appartements, à vendre",ben m'sick,2,None,64,2,1,1,None,None
"appartements, à vendre",mers sultan,3,135,135,2,1,1,11-20 ans,None
"appartements, à vendre",maarif,1,164,164,3,2,1,21+ ans,11 000 DH
"appartements, à vendre",ben m'sick,2,68,74,2,1,1,None,None
"appartements, à vendre",sidi maarouf,3,62,62,2,1,1,11-20 ans,560 000 DH
"appartements, à vendre",derb ghallef,4,97,109,2,2,2,None,1 200 000 DH
"appartements, à vendre",al madina aljadida,3,84,84,2,1,1,neuf,300 000 DH
"appartements, à vendre",hay moulay rachid,2,60,None,2,1,1,11-20 ans,380 000 DH
"appartements, à vendre",None,1,86,92,2,2,1,6-10 ans,1 000 000 DH
"appartements, à vendre",ben m'sick,4,60,68,3,1,1,6-10 ans,None
"appartements, à vendre",c.i.l,5,114,114,2,2,2,11-20 ans,None
"appartements, à vendre",gauthier,4,213,223,3,3,3,11-20 ans,3 100 000 DH
